,negative_prob,positive_prob
selektiv,0.9531662540369912,0.042302375144744137
streitereien,0.9838127015843341,0.00932702619687345
kürzungsmaßnahmen,0.9897076230986624,0.00606888166654741
ausbreitung,0.9946794823904036,0.0044559253581228754
mangelernährung,0.9999882727832716,0.008558711254959571
platze,0.9702415796606824,0.06030384883473425
zuschauen,0.9484433710522894,0.037354933616682
schimpft,0.9927012866980094,0.005457517517696222
arbeitsplatzverlusten,0.9956885541034309,0.0059147254228288796
ressourcenknappheit,0.9300358154826268,0.0932957443502654
failing,0.944053222302898,0.05394159436037259
verweigerungshaltung,0.969792961060076,0.014178032132501604
quecksilber,0.988266872051652,0.0022419016948370387
langeweile,0.9905985680979283,0.007412501825814444
abzockerei,0.9334114645023746,0.054150140823985365
gleichgültigkeit,0.9923512262641804,0.009317075291122105
ausklammern,0.9907455850605228,0.0098180626643426
gefallenen,0.9765950694593016,0.023722978821686915
wehrt,0.9792583839862082,0.02064972107432397
sanktionspolitik,0.9834394639217808,0.006935389259386197
böses,0.9517441739357484,0.07417847571118075
rentenkürzung,0.9817095992376528,0.02512952709195002
preisdruck,0.9864046002921736,0.0025670109446248555
verharmlosend,0.995737510849694,0.002793314885163771
überzogenen,0.9918620785937374,0.01227101375615668
tobt,0.9920782912414328,0.002696668300741402
erwachen,0.9634055634979586,0.03215994961484757
kriegsführung,0.9837686166422992,0.01203134034504124
meldeversäumnissen,0.9422677579214516,0.05597515838100234
gegengewalt,0.9999959098145016,0.003246659346170879
klotz,0.9690095228716638,0.012409941970160428
missglückt,0.9491652466792968,0.04533068163322671
praktiken,0.9804827513018785,0.011108332881156488
mittelstandsbauch,0.954667411511979,0.014483698216148918
zwangsverheiratung,0.9937643580747164,0.008972916002119363
leistungsfeindlich,0.9399471561897558,0.10456851192428378
dunkelziffer,0.9408939806454164,0.03938861171552427
annullierung,0.9513368570751431,0.034591962644871486
mutmaßliche,0.944647652269742,0.09395063959406524
sprichwörtlich,0.9817383860729096,0.007005847426174897
wertungswidersprüche,0.9728773534321512,0.03272374780624207
extremer,0.9760905310877084,0.10827631265458804
volmererlass,0.9635478393010364,0.006003076775951372
kriegs,0.9813069358160852,0.02658047609882656
kotau,0.9539766961357348,0.02051541871727519
eskaliert,0.9955963200621092,0.015821778664515413
taktiererei,0.975164614417472,0.009773620489044716
einkommensverluste,0.9944591858552726,0.007377403177028277
folgeschäden,0.9831644936284007,0.012413051054333228
komischerweise,0.9323616518322236,0.02543081459882667
machtpolitik,0.9954925648664716,0.0023680748567452233
erfüllungsgehilfen,0.9554605841236472,0.048560064270566604
bekämpfte,0.931759805523514,0.05390325110562315
orientierungslosigkeit,0.9943112228113372,0.00827931566383169
tatverdacht,0.9425108178817696,0.02650964392041366
1935,0.9635363941815108,0.03083108193261772
mutmaßlicher,0.9854672842911733,0.021141698494682063
subventionswettlauf,0.9558456277321736,0.015109262697781475
schöngerechnet,0.9591683933611588,0.0663255377120659
14jährige,0.9456720759101837,0.0049538724723517035
schrieben,0.9607068592008328,0.05198615659807068
unverantwortlichkeit,0.9915950998200532,0.00887723239054865
insiderhandel,0.9409079419631624,0.04146297805058504
unterrepräsentiert,0.9784912998614412,0.031718725098717426
überkommene,0.9769998001600391,0.03602366681289092
häufigen,0.949987543003382,0.0209245642386388
abmildern,0.9905242655528029,0.005462264631383064
begingen,0.9442832968233752,0.045165453792821685
großkonflikt,0.9372253718703506,0.06868473640180124
ermittlern,0.9433860093877736,0.08781405313377598
siedlungsbau,0.9887796467466332,0.0099146707737328
kindesmisshandlung,0.9360446588135232,0.07754791497192894
interveniert,0.9492154508235978,0.0816581799132462
kleinkarierte,0.9964594340369788,0.00629119940263869
symbolpolitik,0.9859101217398216,0.01130083832788946
agrarfabriken,0.969080787689136,0.03255245383740705
verschlingt,0.9711690248999314,0.04398676193600663
blinken,0.9573093628876472,0.02013906219099839
entgegenstellt,0.9626618140473204,0.05325099044565107
abwärtsspirale,0.9999998916818346,0.00034254104573775687
gelogen,0.9999912689201266,0.003336114775186088
existenzkrise,0.9626114460555498,0.023384288590501075
tötung,0.9419297358697236,0.08958731926192542
ägäis,0.9795851951007692,0.005135504008870738
eingetretene,0.950988915104992,0.03551533902231358
ungleichheiten,0.9917507952869588,0.020563573139208226
rechtsextremem,0.9675801107840316,0.06020486504103799
unsicherheiten,0.9337827316532781,0.1235370645635228
ausnahmezustand,0.9842006326785959,0.004687915309856708
anwaltskanzleien,0.9663218129388488,0.019053276413328317
vielstimmigkeit,0.9668179456642282,0.01793072173975875
detailregelungen,0.9343477569659591,0.06102599322178609
sachfremd,0.9613931798796216,0.03887868531192528
diebstahls,0.9682366910121842,0.040156974062554265
zuhältern,0.9600162864665592,0.06609333970645541
hasstiraden,0.948869876823772,0.04699178988991738
vorzuwerfen,0.9302995989172448,0.06906996135344909
qualitätsverlust,0.9661587087956676,0.021485924397658392
unlösbaren,0.9671537701476576,0.01678768987789419
spdfinanzminister,0.9414168892166248,0.021920926579425827
oberfläche,0.93966427722666,0.009859855129542126
alschabab,0.9999822809407174,0.005025901264795153
agonie,0.9619159532751628,0.0361058989011721
angehängt,0.9815300079213796,0.02025530660158571
nachtundnebelaktionen,0.9554555972688472,0.024852351653397255
vorkommnissen,0.9486498313282958,0.01942426967061989
unberechenbarkeit,0.9337233792866546,0.02850543290254047
haushaltslöchern,0.9727578897367888,0.0477277901182172
frauenbild,0.9518028696079932,0.009370592352615649
rechtsradikaler,0.9919050519817796,0.04403170910956841
zündeln,0.9609148194220956,0.033438841814339065
belästigung,0.9999964625411568,0.0016668786921166222
tabuisierung,0.9955589698060788,0.006296560198464665
produktionsverlagerungen,0.950826358992629,0.06148081827083929
saudis,0.9453153337327176,0.0362616430331942
geiselnahmen,0.9770941409720728,0.014655881086075663
unkontrollierbare,0.9833138769707817,0.013864384411602928
tragische,0.9836317618038696,0.05126476899505529
entlarven,0.9770207987695072,0.02998181137736168
schädigung,0.9854394966038283,0.0190736548224311
dämme,0.9482162381257524,0.026093657203333617
leistungseinschränkungen,0.9967186763603568,0.008725768759791289
wohlfeil,0.9413645864616348,0.11941623643479167
familienehre,0.9532117659427898,0.04441002616631568
überladen,0.9465023447648392,0.07211095282843766
aufrüsten,0.9832392800892364,0.02694692548361361
abzocken,0.9745366128703318,0.030604073377517207
zentralisierung,0.9608957355883456,0.016457164502663057
bombardierung,0.999994311076068,0.0027307093387437826
diebstahl,0.9807086724348792,0.01830047992862877
immobilienblase,0.9760693918838742,0.0107452601117318
mühlen,0.976234219125004,0.01968068051071168
dumpingpreise,0.950331770083652,0.02018509302901434
entfremdung,0.9894381373270584,0.010022988089951827
meinungsverschiedenheiten,0.9555396275229072,0.05174084386334375
symptom,0.9970703051496026,0.003661943786413139
honduras,0.9382506174026426,0.041543196869613004
zehntausende,0.9485047186939198,0.05729815686950685
geschossen,0.9375426696851182,0.05471326206552953
wahnsinns,0.9488121723284252,0.07749103636316734
veruntreuung,0.9920297745244684,0.006608387802586739
flüchtlingsboote,0.9683920200989048,0.02035709565577553
reformstau,0.9855705583916397,0.024289252332499046
entsorgungsfrage,0.9770892758273708,0.0345978245625365
wahltaktischen,0.9687874459619265,0.0391446133069673
ertappt,0.9814359860083964,0.028478812089189436
festgefahren,0.9788986255220704,0.034549397670289916
ungesteuert,0.967790050783208,0.040690563398486236
verlagerungen,0.9544879224602696,0.014371146139725769
drohenden,0.9804655709718222,0.021245625267812308
taktieren,0.9940315730140764,0.0051197496876015
beschönigend,0.9762876450518828,0.012949252918617073
flüchtlingsströmen,0.9970617616855909,0.007324136828155141
leukämie,0.9675166745594306,0.0260727201455147
nitratbelastung,0.952386590259193,0.0254668618255616
luftangriffen,0.9656413575973622,0.028857163926850556
totgeschwiegen,0.9718199974648272,0.027469697740627158
schweigend,0.9872835943260688,0.007617371432636297
zuzusehen,0.9999921694420444,0.0015051601059941574
gescholten,0.9738645829560296,0.03721396180892063
unabsichtlich,0.9448554605740416,0.023045569311267014
schlägertrupps,0.9880678277214988,0.01262242856143796
posttraumatischen,0.9825959739925684,0.011193954701426095
polarisieren,0.9622306317129752,0.050514074341502783
verweildauer,0.963503526792202,0.004657640019343226
leerstand,0.9494345859524006,0.029610401314344857
gehäuft,0.9728063147746294,0.0368464406780656
angstmacherei,0.968731405235234,0.03695275407727865
wettert,0.9932766799784593,0.010182694634802168
geruch,0.9772476373385964,0.007658172941075164
amoklauf,0.9944691008869088,0.001273040894851263
gefoltert,0.9591267994332155,0.049801145546414384
beslan,0.9592675866171664,0.037259462651438015
parkinson,0.9695184906266026,0.012886023819075988
realitätsferne,0.978305648403336,0.03082864734224775
moscheen,0.9409744394615336,0.0195761516725386
übergriffen,0.966203361036414,0.037446542563285
subventionskürzungen,0.968238640328857,0.05133928336300538
coesfeld,0.9615668111418748,0.006243256426115935
zementiert,0.9781795873802672,0.03975017834623995
pöbeleien,0.9911915737491744,0.009122169795272587
irrsinn,0.9999898310506652,0.0025300555899392353
turbulenzen,0.99110308834888,0.016356107786071737
sanierungsstau,0.950064034093996,0.03371793131242448
einzugrenzen,0.9572987472945049,0.06595446244620316
jahrzehntelangen,0.9863951151895208,0.02665650321399536
tatbeständen,0.955923821819361,0.019992550802345608
üblen,0.9999971438955692,0.003049846094267188
umweltzerstörung,0.9844510568636786,0.024779160952170663
ostafrika,0.9380552187389924,0.014490697655490896
kaschiert,0.9931428729604276,0.014598354552041169
unwahrheiten,0.9932784369541084,0.008847096881106091
freiheitsstrafen,0.9710901605213882,0.026441094126304063
disziplinarverfahren,0.9656760348160556,0.014082044206027485
kriegsgefahr,0.979582431779252,0.02167440122757016
racheakten,0.9331920269828691,0.07192424927965058
castortransporte,0.9924057005121206,0.005002758877202236
fundamentalistischen,0.99086482668054,0.02897039386265036
braindrain,0.9828560802561968,0.0074786795006330075
rückwärtsgewandt,0.9900686026954224,0.018480500088100208
ausweglosigkeit,0.9839851984097184,0.01959186776089201
verdrängung,0.9939789301387462,0.005145661426424152
völkermords,0.9862069007589124,0.0244303711450469
hinterlassenschaften,0.9709533905932938,0.04615274315728475
abschottungspolitik,0.999999463599326,0.0004246825583487741
rechtsfreie,0.9861921562073556,0.014651338304789591
ermordung,0.9652870357355172,0.04660611312560183
beschönigt,0.9890683536179989,0.013487226708150904
rüber,0.9380968809633924,0.07862862904899033
geißel,0.9961668749491576,0.018445189593212844
hereinfallen,0.9972515542952978,0.0027502314835649907
widerspruchslos,0.932788748239446,0.06398288417619741
schiffbruch,0.9959632879273962,0.006692695294094107
tibeter,0.9845930904184206,0.015280063254745166
entsolidarisierung,0.992906571477533,0.03686462612785931
verhafteten,0.951200899928423,0.08183587177547995
verharmlosung,0.9999992165598041,0.0008384651034420443
etikettenschwindel,0.9556478018515308,0.05751008235026112
lärmbelästigung,0.9683021896645064,0.02021378774710576
verfassungsklagen,0.9472131862442368,0.027609113113597147
faktischen,0.9537945482994804,0.06385617762068388
konfliktherde,0.9544236243297852,0.026768541873319233
wetterten,0.9504593679984888,0.04649031826490392
testkäufer,0.94617138219347,0.034239581456247704
halbwahrheiten,0.9955847653248568,0.008703562033204158
laxen,0.9500596329694152,0.05896639334125541
aufrufe,0.9900621881645212,0.00917463172533588
geschröpft,0.9454719491070108,0.10324201733887474
verlierern,0.9728236128576646,0.09658620803619444
kostensteigerung,0.9937546039647034,0.0058952706106862535
drangsaliert,0.9973743217739546,0.006696515585054745
entgegengesetzte,0.9772806675539736,0.02341388299280948
versäumnissen,0.999997255165744,0.0020078724857417346
prangern,0.9912725459261944,0.010869752767020749
burundi,0.9843376946259949,0.006994737100854871
naturkatastrophen,0.99058800546046,0.007712045648896698
überforderten,0.9952791552940946,0.008296422135339366
ausgeweiteten,0.9358397767978252,0.07271733117382896
zusatzkosten,0.9338791208833872,0.03006589283980929
reihenweise,0.9595845564443802,0.013705049167126313
fremdenfeindliche,0.9825982970712812,0.03003232736590565
verliererinnen,0.9814679711797516,0.02884015421970837
irritieren,0.9940608432119749,0.014919126820857371
zurückzudrängen,0.9786964354581292,0.06704201781283195
unterversorgung,0.9923001479293052,0.010509249704291013
skeptikern,0.9522903322638818,0.059449817338653385
unredlichkeit,0.9625003009984288,0.04652438499955956
drahtzieher,0.9838264942998604,0.0147388907112097
flohen,0.9660353005416782,0.02111301207082224
gau,0.9304053442869517,0.02651928226311664
herero,0.9763786676920378,0.017927763953234283
komplizen,0.9957087907319558,0.00386981610121401
wut,0.9685696366047216,0.029144936589418306
diskontinuität,0.9823906040521894,0.035189906813059335
hintermänner,0.984572863235066,0.03823126829241343
pleitegegangen,0.951197491578784,0.0699377188997168
abstellgleis,0.988664515377768,0.0023994307347808327
chancenungleichheit,0.9801260740996752,0.016202537154661682
totalen,0.9874426343098908,0.02244585801730091
rassisten,0.999997604815846,0.0017117495806435305
auszuhöhlen,0.9794623452815852,0.03963025059654755
stigmatisiert,0.9999875758184076,0.004996186836685277
mitnahmeeffekten,0.9999832269314202,0.00468418870424916
kriegsähnlichen,0.9484146283330884,0.041697108085576085
nsunrecht,0.97185039642342,0.02221727841041024
sierra,0.9790370541215132,0.013313004383058736
aussperrung,0.9865329267473952,0.005710737098310593
eingewendet,0.9363463315281324,0.08935464788363645
linksextremismus,0.9899302299535336,0.009221419116099541
schwarzarbeitern,0.938449596056286,0.08800967594279464
relativiert,0.972055932233781,0.037136739855848665
betreibe,0.9925309124299064,0.017255595552436002
kostendämpfung,0.9735519600443568,0.0384064318114823
fremdenfeindlicher,0.9798278631092304,0.02743338431694015
realitätsverweigerung,0.9965374898555652,0.007176366057159436
todesfälle,0.9945899096370742,0.001839836360090137
mob,0.988876421459723,0.0028343025378034835
stigmatisierung,0.9963338938155338,0.0109711643438045
